id,title,price,year,mileage,url,model,scrape_date,scrape_timestamp
lexus-lc-lexus-lc-500-5-0-v8-2019-24-000-km-carfactor-ID6HqFvR.html,Lexus LC 500 Club Edition,349000,2019,24000,https://www.otomoto.pl/osobowe/oferta/lexus-lc-lexus-lc-500-5-0-v8-2019-24-000-km-carfactor-ID6HqFvR.html,lexus-lc,2025-05-30T12:26:02.949348,1748607962
lexus-lc-pierwszy-wlasciciel-serwisowany-stan-bardzo-dobry-ID6HjtrX.html,Lexus LC 500 Prestige,370000,2017,102512,https://www.otomoto.pl/osobowe/oferta/lexus-lc-pierwszy-wlasciciel-serwisowany-stan-bardzo-dobry-ID6HjtrX.html,lexus-lc,2025-05-30T12:26:04.082018,1748607964
lexus-lc-500-drugi-wlasciciel-auto-codzienne-nie-wyscigowe-ID6GQKyw.html,Lexus LC 500 Carbon,418200,2017,90200,https://www.otomoto.pl/osobowe/oferta/lexus-lc-500-drugi-wlasciciel-auto-codzienne-nie-wyscigowe-ID6GQKyw.html,lexus-lc,2025-05-30T12:26:04.999352,1748607964
lexus-lc-lc500h-automat-maly-przebieg-ID6Hoha5.html,Lexus LC 500h Prestige,162899,2017,62000,https://www.otomoto.pl/osobowe/oferta/lexus-lc-lc500h-automat-maly-przebieg-ID6Hoha5.html,lexus-lc,2025-05-30T12:26:05.733996,1748607965
lexus-lc-lexus-lc500-cv-ID6GN51S.html,Lexus LC 500 Superturismo,779999,2024,5,https://www.otomoto.pl/osobowe/oferta/lexus-lc-lexus-lc500-cv-ID6GN51S.html,lexus-lc,2025-05-30T12:26:07.052333,1748607967
lexus-lc-5-0-v8-cabrio-ID6HmqCb.html,Lexus LC 500 Club Edition,460000,2021,16800,https://www.otomoto.pl/osobowe/oferta/lexus-lc-5-0-v8-cabrio-ID6HmqCb.html,lexus-lc,2025-05-30T12:26:08.239799,1748607968
lexus-lc-lc-500-superturismo-ID6GZxGq.html,Lexus LC,649900,2022,15491,https://www.otomoto.pl/osobowe/oferta/lexus-lc-lc-500-superturismo-ID6GZxGq.html,lexus-lc,2025-05-30T12:26:09.359151,1748607969
lexus-lc-pierwszy-wlasciciel-bezwypadkow-ID6FJMhk.html,Lexus LC 500 Prestige,270000,2017,50000,https://www.otomoto.pl/osobowe/oferta/lexus-lc-pierwszy-wlasciciel-bezwypadkow-ID6FJMhk.html,lexus-lc,2025-05-30T12:26:10.202285,1748607970
lexus-lc-500h-hybrid-359km-najbogatsza-wersja-serwis-bezwypadkowy-ID6Hmrtn.html,Lexus LC 500h Superturismo,333000,2018,83000,https://www.otomoto.pl/osobowe/oferta/lexus-lc-500h-hybrid-359km-najbogatsza-wersja-serwis-bezwypadkowy-ID6Hmrtn.html,lexus-lc,2025-05-30T12:26:10.991698,1748607970
lexus-lc-500-superturismo-salon-polska-aso-vat-23-lexus-leszno-ID6He4S3.html,Lexus LC 500 Superturismo,395000,2018,33780,https://www.otomoto.pl/osobowe/oferta/lexus-lc-500-superturismo-salon-polska-aso-vat-23-lexus-leszno-ID6He4S3.html,lexus-lc,2025-05-30T12:26:12.372506,1748607972
lexus-lc-lc-500h-prestige-pierwszy-wlasc-super-stan-dodatkowe-kola-zimowe-ID6GuODd.html,Lexus LC 500h Prestige,339900,2017,25500,https://www.otomoto.pl/osobowe/oferta/lexus-lc-lc-500h-prestige-pierwszy-wlasc-super-stan-dodatkowe-kola-zimowe-ID6GuODd.html,lexus-lc,2025-05-30T12:26:13.371391,1748607973
lexus-lc-lexus-lc500h-superturismo-salon-pl-vat-marza-serwis-aso-ID6HfDh4.html,Lexus LC,299999,2017,110614,https://www.otomoto.pl/osobowe/oferta/lexus-lc-lexus-lc500h-superturismo-salon-pl-vat-marza-serwis-aso-ID6HfDh4.html,lexus-lc,2025-05-30T12:26:14.116883,1748607974
lexus-lc-500h-v6-359-km-salon-pl-bezwypadkowy-stan-idealny-fv23-ID6Hbu6V.html,Lexus LC,365310,2019,57094,https://www.otomoto.pl/osobowe/oferta/lexus-lc-500h-v6-359-km-salon-pl-bezwypadkowy-stan-idealny-fv23-ID6Hbu6V.html,lexus-lc,2025-05-30T12:26:16.900868,1748607976
lexus-lc-500-superturismo-fv-23-nowy-gwarancja-ID6Hj1PE.html,Lexus LC 500 Superturismo,780000,2023,20,https://www.otomoto.pl/osobowe/oferta/lexus-lc-500-superturismo-fv-23-nowy-gwarancja-ID6Hj1PE.html,lexus-lc,2025-05-30T12:26:17.456699,1748607977
lexus-lc-500-superturismo-fv-23-nowy-gwarancja-ID6Hj1P9.html,Lexus LC 500 Superturismo,780000,2023,20,https://www.otomoto.pl/osobowe/oferta/lexus-lc-500-superturismo-fv-23-nowy-gwarancja-ID6Hj1P9.html,lexus-lc,2025-05-30T12:26:18.308086,1748607978
lexus-lc-500h-prestige-przebieg-1328km-krajowy-idealny-stan-gwarancja-vat23-ID6GRzUo.html,Lexus LC 500h Prestige,559900,2022,1328,https://www.otomoto.pl/osobowe/oferta/lexus-lc-500h-prestige-przebieg-1328km-krajowy-idealny-stan-gwarancja-vat23-ID6GRzUo.html,lexus-lc,2025-05-30T12:26:19.223989,1748607979
lexus-lc-500-superturismo-luxury-navi-ID6GV62J.html,Lexus LC,465000,2021,89381,https://www.otomoto.pl/osobowe/oferta/lexus-lc-500-superturismo-luxury-navi-ID6GV62J.html,lexus-lc,2025-05-30T12:26:19.913438,1748607979
lexus-lc-bezwypadkowy-faktura-vat-23-zjawiskowy-ID6GWjop.html,Lexus LC 500h Prestige,289000,2017,126000,https://www.otomoto.pl/osobowe/oferta/lexus-lc-bezwypadkowy-faktura-vat-23-zjawiskowy-ID6GWjop.html,lexus-lc,2025-05-30T12:26:21.374746,1748607981
lexus-lc-500-limited-edition-fv-23-nowy-gwarancja-ID6H7RiE.html,Lexus LC 500 Superturismo,800000,2024,10,https://www.otomoto.pl/osobowe/oferta/lexus-lc-500-limited-edition-fv-23-nowy-gwarancja-ID6H7RiE.html,lexus-lc,2025-05-30T12:26:22.406043,1748607982
lexus-lc-lexus-lc500h-superturismo-fv23-salon-pl-serwis-aso-ID6H6bzi.html,Lexus LC 500h Superturismo,339900,2017,85000,https://www.otomoto.pl/osobowe/oferta/lexus-lc-lexus-lc500h-superturismo-fv23-salon-pl-serwis-aso-ID6H6bzi.html,lexus-lc,2025-05-30T12:26:23.178180,1748607983
lexus-lc-lc-500h-hybrid-prestige-vat-marza-serwis-aso-lexus-lawica-ID6Gyfxi.html,Lexus LC,295900,2019,30852,https://www.otomoto.pl/osobowe/oferta/lexus-lc-lc-500h-hybrid-prestige-vat-marza-serwis-aso-lexus-lawica-ID6Gyfxi.html,lexus-lc,2025-05-30T12:26:23.993383,1748607983
lexus-lc-500h-prestige-salon-polska-gwarancja-aso-ID6HooqC.html,Lexus LC 500h Prestige,309900,2017,111203,https://www.otomoto.pl/osobowe/oferta/lexus-lc-500h-prestige-salon-polska-gwarancja-aso-ID6HooqC.html,lexus-lc,2025-05-30T12:26:25.079074,1748607985
